term,caseOrigin,issueArea,petitioner,respondent,lcDispositionDirection,declarationUncon,partyWinning
2022,120.0,2.0,326.0,202.0,1.0,1.0,0.0
2022,120.0,2.0,170.0,202.0,1.0,1.0,1.0
2022,120.0,2.0,170.0,202.0,1.0,1.0,1.0
2022,120.0,2.0,28.0,326.0,1.0,1.0,0.0
2022,120.0,2.0,202.0,326.0,1.0,1.0,0.0
2022,120.0,2.0,202.0,326.0,1.0,1.0,0.0
2022,52.0,2.0,122.0,4.0,2.0,1.0,1.0
2022,52.0,3.0,122.0,4.0,2.0,1.0,1.0
2022,20.0,8.0,138.0,135.0,1.0,1.0,0.0
2022,109.0,8.0,27.0,165.0,1.0,1.0,0.0
2022,96.0,1.0,126.0,27.0,1.0,1.0,1.0
2022,88.0,8.0,195.0,27.0,1.0,1.0,1.0
2022,96.0,1.0,126.0,27.0,1.0,1.0,1.0
2022,96.0,8.0,235.0,114.0,2.0,1.0,1.0
2022,302.0,2.0,17.0,251.0,2.0,3.0,0.0
2022,26.0,7.0,8.0,347.0,2.0,1.0,0.0
2022,301.0,7.0,151.0,249.0,2.0,1.0,1.0
2022,112.0,13.0,4.0,190.0,2.0,1.0,1.0
2022,96.0,1.0,24.0,27.0,1.0,1.0,1.0
2022,96.0,1.0,24.0,27.0,1.0,1.0,1.0
2022,25.0,2.0,106.0,1.0,1.0,1.0,1.0
2022,82.0,2.0,140.0,21.0,1.0,1.0,1.0
2022,50.0,8.0,208.0,133.0,1.0,1.0,0.0
2022,50.0,8.0,133.0,208.0,2.0,1.0,1.0
2022,122.0,1.0,126.0,27.0,1.0,1.0,1.0
2022,86.0,8.0,19.0,28.0,2.0,1.0,1.0
2022,120.0,9.0,330.0,214.0,1.0,1.0,1.0
2022,49.0,3.0,27.0,126.0,2.0,1.0,1.0
2022,45.0,2.0,28.0,170.0,2.0,1.0,1.0
2022,45.0,2.0,326.0,170.0,2.0,1.0,1.0
2022,50.0,8.0,119.0,173.0,2.0,1.0,1.0
2022,107.0,8.0,159.0,172.0,1.0,1.0,1.0
2022,45.0,8.0,172.0,184.0,2.0,1.0,1.0
2022,54.0,8.0,172.0,172.0,2.0,1.0,0.0
2022,96.0,1.0,126.0,27.0,1.0,1.0,1.0
2022,57.0,1.0,126.0,27.0,1.0,1.0,0.0
2022,96.0,1.0,126.0,27.0,1.0,1.0,0.0
2022,81.0,12.0,240.0,369.0,2.0,1.0,0.0
2022,50.0,8.0,133.0,237.0,2.0,1.0,1.0
2022,24.0,2.0,106.0,1.0,1.0,1.0,0.0
2022,29.0,2.0,1.0,106.0,2.0,1.0,1.0
2022,109.0,2.0,145.0,412.0,1.0,1.0,1.0
2022,65.0,8.0,180.0,144.0,1.0,1.0,1.0
2022,65.0,8.0,180.0,144.0,1.0,1.0,1.0
2022,302.0,3.0,126.0,28.0,1.0,1.0,1.0
2022,20.0,8.0,170.0,114.0,2.0,1.0,0.0
2022,79.0,9.0,19.0,110.0,2.0,1.0,1.0
2022,48.0,8.0,137.0,193.0,2.0,1.0,0.0
2022,48.0,8.0,113.0,193.0,2.0,1.0,0.0
2022,83.0,4.0,138.0,5.0,2.0,3.0,1.0
2022,26.0,8.0,113.0,341.0,2.0,1.0,1.0
